,date,CN_search,AF_search,AL_search,DZ_search,AD_search,AO_search,AG_search,AR_search,AM_search,AU_search,AT_search,AZ_search,BS_search,BH_search,BD_search,BB_search,BY_search,BE_search,BZ_search,BJ_search,BT_search,BO_search,BA_search,BW_search,BR_search,BN_search,BG_search,BF_search,MM_search,BI_search,CV_search,KH_search,CM_search,CA_search,CF_search,TD_search,CL_search,CO_search,KM_search,CG_search,CD_search,CR_search,CI_search,HR_search,CU_search,CY_search,CZ_search,DK_search,DJ_search,DM_search,DO_search,EC_search,EG_search,SV_search,GQ_search,ER_search,EE_search,SZ_search,ET_search,FJ_search,FI_search,FR_search,GA_search,GM_search,GE_search,DE_search,GH_search,GR_search,GD_search,GT_search,GN_search,GW_search,GY_search,HT_search,VA_search,HN_search,HU_search,IS_search,IN_search,ID_search,IR_search,IQ_search,IE_search,IL_search,IT_search,JM_search,JP_search,JO_search,KZ_search,KE_search,KR_search,XK_search,KW_search,KG_search,LA_search,LV_search,LB_search,LR_search,LY_search,LI_search,LT_search,LU_search,MG_search,MW_search,MY_search,MV_search,ML_search,MT_search,MR_search,MU_search,MX_search,MD_search,MC_search,MN_search,ME_search,MA_search,MZ_search,NA_search,NP_search,NL_search,NZ_search,NI_search,NE_search,NG_search,MK_search,NO_search,OM_search,PK_search,PA_search,PG_search,PY_search,PE_search,PH_search,PL_search,PT_search,QA_search,RO_search,RU_search,RW_search,KN_search,LC_search,VC_search,SM_search,ST_search,SA_search,SN_search,RS_search,SC_search,SL_search,SG_search,SK_search,SI_search,SO_search,ZA_search,SS_search,ES_search,LK_search,SD_search,SR_search,SE_search,CH_search,SY_search,TW_search,TJ_search,TZ_search,TH_search,TL_search,TG_search,TT_search,TN_search,TR_search,US_search,UG_search,UA_search,AE_search,GB_search,UY_search,UZ_search,VE_search,VN_search,PS_search,EH_search,YE_search,ZM_search,ZW_search,LS_search
28,2020-03-09,47,14.0,100.0,8.0,37.0,32.0,15,24.0,19.0,31.0,40.0,17.0,40.0,35.0,15.0,34.0,27.0,37.0,28.0,20.0,26.0,17.0,29.0,25.0,10.0,60.0,44.0,20.0,11.0,7,26.0,22.0,25.0,31.0,17.0,20,11.0,24.0,25,10.0,13.0,64.0,17.0,37.0,25.0,45.0,51.0,49.0,7.0,15,18.0,15.0,24.0,19.0,20.0,,32.0,24,8.0,14.0,42.0,43.0,36.0,18.0,42.0,47.0,9.0,53.0,6.0,16.0,10.0,28,11.0,14.0,,16.0,44.0,40.0,15.0,9.0,34.0,26.0,60.0,44,83.0,26.0,26,26.0,3.0,10.0,42.0,46.0,23.0,14.0,18.0,43.0,33.0,7.0,7.0,25.0,33.0,46.0,14,25.0,23.0,58.0,13.0,58.0,22,28.0,7.0,49.0,,20.0,26.0,21.0,25.0,29.0,12.0,48.0,25.0,21.0,6.0,11.0,28.0,48.0,18.0,7.0,23.0,16.0,27.0,30.0,28.0,58.0,56.0,48.0,47.0,18.0,25.0,27,33.0,7.0,50.0,0.0,15.0,20.0,24.0,29,8.0,40,88.0,57.0,8.0,30.0,0,48.0,15.0,12.0,6.0,47.0,44.0,14.0,19.0,9,8.0,11.0,0.0,12.0,24.0,19.0,17.0,38.0,11.0,17.0,29.0,43.0,10.0,14.0,15.0,7.0,40.0,16,10,16.0,25.0,
29,2020-03-10,40,16.0,85.0,8.0,53.0,27.0,38,33.0,29.0,36.0,70.0,15.0,35.0,33.0,13.0,63.0,28.0,47.0,18.0,20.0,17.0,24.0,54.0,28.0,12.0,90.0,47.0,34.0,17.0,7,44.0,26.0,20.0,35.0,15.0,16,14.0,20.0,43,23.0,36.0,53.0,26.0,47.0,24.0,79.0,83.0,77.0,24.0,0,18.0,17.0,20.0,23.0,18.0,,48.0,42,11.0,12.0,51.0,43.0,25.0,12.0,51.0,52.0,11.0,63.0,23.0,20.0,6.0,29,22.0,12.0,,21.0,62.0,50.0,17.0,10.0,39.0,25.0,72.0,46,78.0,82.0,26,18.0,4.0,13.0,45.0,57.0,23.0,13.0,22.0,46.0,42.0,11.0,18.0,41.0,38.0,54.0,11,10.0,24.0,65.0,13.0,59.0,17,31.0,9.0,78.0,,100.0,44.0,28.0,23.0,24.0,12.0,55.0,26.0,33.0,23.0,9.0,65.0,53.0,16.0,10.0,79.0,12.0,56.0,33.0,30.0,66.0,75.0,39.0,60.0,19.0,28.0,21,25.0,11.0,69.0,0.0,12.0,25.0,44.0,40,11.0,38,62.0,63.0,8.0,25.0,12,69.0,15.0,8.0,14.0,65.0,47.0,21.0,21.0,8,11.0,10.0,0.0,17.0,22.0,20.0,52.0,43.0,10.0,23.0,32.0,50.0,17.0,17.0,19.0,6.0,31.0,9,10,12.0,25.0,
30,2020-03-11,61,25.0,86.0,8.0,62.0,40.0,44,45.0,30.0,39.0,82.0,27.0,63.0,32.0,9.0,42.0,29.0,54.0,40.0,28.0,19.0,97.0,77.0,33.0,16.0,80.0,65.0,20.0,18.0,14,42.0,24.0,14.0,50.0,0.0,18,18.0,29.0,46,26.0,36.0,55.0,51.0,60.0,39.0,84.0,78.0,100.0,15.0,61,21.0,19.0,19.0,56.0,13.0,,62.0,28,11.0,18.0,60.0,46.0,26.0,18.0,78.0,59.0,24.0,68.0,24.0,30.0,13.0,29,55.0,14.0,,59.0,88.0,55.0,20.0,11.0,40.0,26.0,81.0,47,80.0,98.0,25,24.0,5.0,13.0,39.0,66.0,31.0,15.0,29.0,60.0,55.0,6.0,23.0,39.0,51.0,54.0,16,19.0,28.0,67.0,12.0,87.0,34,34.0,15.0,63.0,,37.0,100.0,31.0,23.0,31.0,11.0,59.0,30.0,34.0,18.0,12.0,63.0,80.0,16.0,12.0,100.0,17.0,78.0,49.0,31.0,91.0,96.0,64.0,84.0,25.0,24.0,41,16.0,0.0,72.0,0.0,12.0,23.0,88.0,27,12.0,41,69.0,83.0,11.0,30.0,12,73.0,28.0,12.0,23.0,85.0,56.0,40.0,23.0,12,16.0,12.0,0.0,8.0,47.0,20.0,100.0,55.0,14.0,39.0,37.0,58.0,28.0,11.0,23.0,6.0,43.0,40,10,16.0,20.0,
31,2020-03-12,60,36.0,91.0,16.0,96.0,59.0,75,72.0,65.0,63.0,91.0,32.0,97.0,44.0,12.0,99.0,57.0,100.0,74.0,36.0,26.0,90.0,64.0,41.0,46.0,100.0,92.0,18.0,42.0,21,96.0,43.0,17.0,100.0,36.0,16,29.0,44.0,35,19.0,37.0,57.0,57.0,81.0,100.0,89.0,100.0,86.0,37.0,52,38.0,46.0,28.0,73.0,19.0,,100.0,44,16.0,28.0,100.0,74.0,71.0,17.0,84.0,70.0,38.0,94.0,80.0,44.0,22.0,23,100.0,49.0,,56.0,91.0,78.0,24.0,14.0,45.0,30.0,100.0,60,74.0,100.0,35,23.0,9.0,22.0,59.0,100.0,36.0,23.0,40.0,100.0,52.0,17.0,23.0,58.0,68.0,93.0,29,23.0,39.0,60.0,20.0,100.0,60,42.0,36.0,78.0,,51.0,74.0,48.0,28.0,48.0,16.0,96.0,48.0,51.0,18.0,24.0,75.0,100.0,21.0,20.0,74.0,14.0,51.0,73.0,49.0,100.0,100.0,70.0,88.0,34.0,27.0,32,53.0,100.0,63.0,0.0,18.0,45.0,100.0,62,27.0,55,94.0,100.0,16.0,40.0,7,100.0,49.0,24.0,34.0,100.0,73.0,60.0,20.0,21,18.0,18.0,0.0,14.0,89.0,25.0,59.0,93.0,20.0,45.0,42.0,89.0,52.0,22.0,49.0,8.0,46.0,16,10,24.0,40.0,
32,2020-03-13,69,41.0,70.0,18.0,100.0,68.0,100,83.0,86.0,72.0,94.0,40.0,70.0,53.0,12.0,97.0,48.0,87.0,87.0,42.0,25.0,72.0,45.0,53.0,59.0,55.0,100.0,22.0,35.0,24,70.0,35.0,30.0,100.0,37.0,25,41.0,46.0,40,29.0,42.0,59.0,52.0,67.0,70.0,84.0,81.0,71.0,74.0,85,45.0,49.0,32.0,66.0,18.0,,90.0,44,38.0,28.0,99.0,80.0,82.0,30.0,91.0,80.0,77.0,94.0,100.0,86.0,62.0,19,44.0,40.0,,53.0,100.0,76.0,31.0,18.0,61.0,31.0,89.0,63,66.0,94.0,34,39.0,13.0,100.0,57.0,99.0,41.0,43.0,47.0,80.0,51.0,55.0,21.0,66.0,87.0,90.0,35,40.0,43.0,60.0,28.0,73.0,80,44.0,45.0,85.0,,38.0,79.0,76.0,41.0,56.0,19.0,82.0,51.0,46.0,22.0,43.0,88.0,72.0,22.0,34.0,64.0,19.0,58.0,69.0,42.0,97.0,91.0,62.0,93.0,38.0,32.0,70,61.0,32.0,67.0,0.0,21.0,66.0,83.0,66,40.0,55,92.0,98.0,28.0,41.0,21,98.0,41.0,43.0,89.0,77.0,100.0,42.0,24.0,19,28.0,19.0,0.0,15.0,100.0,31.0,68.0,87.0,42.0,50.0,46.0,81.0,100.0,34.0,100.0,8.0,47.0,21,16,36.0,41.0,
33,2020-03-14,75,26.0,69.0,20.0,86.0,58.0,63,64.0,91.0,68.0,89.0,44.0,85.0,54.0,16.0,79.0,47.0,78.0,80.0,37.0,33.0,69.0,81.0,27.0,45.0,81.0,98.0,27.0,23.0,44,71.0,34.0,20.0,80.0,81.0,41,54.0,49.0,87,35.0,34.0,57.0,39.0,69.0,55.0,81.0,89.0,59.0,53.0,18,45.0,63.0,35.0,54.0,26.0,,92.0,60,39.0,33.0,78.0,91.0,85.0,46.0,78.0,78.0,40.0,100.0,35.0,73.0,58.0,45,36.0,38.0,,40.0,86.0,100.0,31.0,24.0,41.0,38.0,96.0,72,65.0,88.0,30,45.0,11.0,60.0,59.0,79.0,36.0,31.0,42.0,86.0,48.0,30.0,37.0,49.0,99.0,88.0,33,32.0,39.0,77.0,39.0,73.0,64,52.0,48.0,76.0,,37.0,59.0,68.0,24.0,100.0,18.0,83.0,62.0,33.0,27.0,28.0,93.0,74.0,26.0,34.0,62.0,19.0,52.0,65.0,43.0,86.0,89.0,68.0,100.0,33.0,100.0,90,54.0,14.0,56.0,0.0,20.0,87.0,88.0,81,25.0,53,100.0,98.0,14.0,41.0,56,92.0,41.0,70.0,100.0,70.0,78.0,71.0,26.0,10,25.0,17.0,0.0,26.0,81.0,29.0,52.0,80.0,40.0,41.0,50.0,80.0,100.0,26.0,88.0,7.0,49.0,15,43,30.0,51.0,
34,2020-03-15,78,62.0,68.0,31.0,62.0,54.0,90,100.0,77.0,79.0,100.0,41.0,100.0,47.0,17.0,86.0,39.0,83.0,74.0,39.0,40.0,61.0,74.0,65.0,45.0,64.0,86.0,30.0,27.0,61,71.0,37.0,31.0,79.0,37.0,11,83.0,67.0,41,100.0,35.0,62.0,48.0,76.0,55.0,100.0,90.0,54.0,67.0,36,40.0,83.0,46.0,57.0,21.0,,72.0,76,28.0,48.0,79.0,100.0,70.0,61.0,75.0,80.0,69.0,93.0,49.0,86.0,53.0,46,33.0,36.0,,48.0,91.0,71.0,32.0,26.0,47.0,46.0,95.0,55,68.0,84.0,33,59.0,10.0,71.0,57.0,60.0,40.0,39.0,64.0,87.0,56.0,41.0,35.0,60.0,92.0,100.0,36,41.0,50.0,49.0,30.0,73.0,75,47.0,52.0,74.0,,52.0,76.0,77.0,38.0,74.0,19.0,100.0,71.0,33.0,33.0,27.0,79.0,63.0,31.0,31.0,59.0,25.0,70.0,100.0,43.0,80.0,79.0,62.0,88.0,37.0,66.0,60,65.0,13.0,44.0,0.0,22.0,70.0,99.0,100,40.0,62,93.0,85.0,32.0,74.0,37,88.0,41.0,64.0,56.0,69.0,89.0,27.0,25.0,16,26.0,23.0,0.0,28.0,66.0,36.0,55.0,100.0,35.0,46.0,53.0,86.0,85.0,66.0,86.0,7.0,59.0,35,64,38.0,44.0,
35,2020-03-16,60,54.0,59.0,31.0,68.0,50.0,55,93.0,100.0,82.0,72.0,40.0,99.0,48.0,24.0,59.0,66.0,80.0,74.0,72.0,27.0,66.0,62.0,75.0,78.0,57.0,73.0,35.0,40.0,100,100.0,47.0,37.0,87.0,15.0,44,100.0,89.0,54,65.0,46.0,70.0,94.0,58.0,43.0,86.0,73.0,44.0,60.0,48,42.0,79.0,43.0,60.0,100.0,,59.0,66,40.0,49.0,66.0,90.0,52.0,56.0,62.0,69.0,79.0,85.0,39.0,100.0,32.0,47,50.0,31.0,,76.0,88.0,62.0,36.0,23.0,38.0,40.0,85.0,55,59.0,65.0,35,54.0,6.0,71.0,61.0,70.0,45.0,22.0,38.0,76.0,47.0,94.0,50.0,71.0,79.0,81.0,35,63.0,60.0,47.0,29.0,59.0,69,50.0,57.0,79.0,,31.0,59.0,71.0,48.0,75.0,21.0,75.0,72.0,44.0,33.0,27.0,71.0,51.0,32.0,39.0,60.0,23.0,67.0,88.0,43.0,71.0,64.0,59.0,74.0,47.0,78.0,58,54.0,64.0,37.0,0.0,23.0,66.0,88.0,90,29.0,60,79.0,68.0,32.0,86.0,66,71.0,48.0,41.0,40.0,57.0,89.0,45.0,34.0,32,41.0,18.0,0.0,31.0,71.0,33.0,76.0,97.0,39.0,45.0,52.0,100.0,82.0,48.0,72.0,6.0,38.0,35,43,44.0,72.0,
36,2020-03-17,50,45.0,52.0,29.0,45.0,46.0,45,86.0,64.0,83.0,63.0,42.0,79.0,39.0,26.0,92.0,39.0,74.0,54.0,75.0,19.0,54.0,63.0,65.0,88.0,39.0,74.0,46.0,40.0,57,84.0,49.0,86.0,80.0,20.0,35,77.0,88.0,49,69.0,48.0,66.0,96.0,55.0,54.0,59.0,60.0,42.0,76.0,32,65.0,72.0,35.0,55.0,63.0,,56.0,100,28.0,47.0,53.0,79.0,82.0,65.0,61.0,65.0,62.0,76.0,23.0,66.0,24.0,98,30.0,32.0,,60.0,64.0,48.0,39.0,20.0,34.0,30.0,75.0,57,56.0,47.0,37,51.0,11.0,61.0,56.0,50.0,38.0,33.0,30.0,71.0,31.0,69.0,30.0,100.0,70.0,74.0,36,24.0,59.0,60.0,60.0,52.0,58,42.0,65.0,67.0,,56.0,92.0,65.0,47.0,66.0,22.0,64.0,77.0,37.0,56.0,32.0,76.0,43.0,31.0,45.0,49.0,45.0,58.0,90.0,35.0,63.0,54.0,63.0,69.0,42.0,57.0,95,74.0,50.0,36.0,0.0,22.0,58.0,71.0,93,30.0,57,76.0,61.0,47.0,78.0,41,65.0,49.0,19.0,36.0,52.0,65.0,38.0,30.0,27,39.0,19.0,0.0,43.0,73.0,27.0,68.0,88.0,38.0,48.0,51.0,94.0,82.0,45.0,71.0,6.0,47.0,24,38,80.0,49.0,
37,2020-03-18,66,53.0,49.0,30.0,48.0,63.0,59,82.0,79.0,70.0,58.0,36.0,73.0,52.0,34.0,78.0,46.0,65.0,61.0,94.0,25.0,52.0,75.0,57.0,90.0,77.0,70.0,63.0,32.0,77,98.0,45.0,98.0,77.0,54.0,32,74.0,81.0,77,47.0,68.0,71.0,87.0,60.0,60.0,66.0,59.0,44.0,63.0,56,53.0,68.0,33.0,44.0,50.0,,43.0,75,33.0,46.0,42.0,90.0,74.0,70.0,69.0,61.0,53.0,77.0,7.0,53.0,58.0,48,21.0,50.0,,51.0,65.0,52.0,40.0,21.0,33.0,22.0,68.0,51,55.0,47.0,34,46.0,10.0,61.0,52.0,50.0,30.0,89.0,24.0,59.0,39.0,74.0,43.0,36.0,70.0,70.0,48,49.0,59.0,37.0,68.0,49.0,100,69.0,59.0,65.0,,38.0,78.0,60.0,50.0,41.0,30.0,61.0,91.0,39.0,88.0,51.0,77.0,39.0,28.0,39.0,49.0,85.0,58.0,90.0,35.0,60.0,54.0,59.0,65.0,44.0,49.0,35,46.0,6.0,29.0,0.0,25.0,78.0,74.0,51,33.0,60,78.0,55.0,48.0,72.0,41,63.0,42.0,34.0,29.0,43.0,63.0,39.0,33.0,46,34.0,18.0,0.0,48.0,57.0,33.0,63.0,78.0,47.0,45.0,50.0,86.0,67.0,42.0,65.0,5.0,38.0,36,21,96.0,62.0,
38,2020-03-19,64,35.0,48.0,32.0,61.0,75.0,37,90.0,66.0,67.0,51.0,50.0,59.0,52.0,39.0,92.0,40.0,60.0,100.0,76.0,19.0,51.0,56.0,56.0,95.0,70.0,66.0,45.0,27.0,44,97.0,36.0,93.0,73.0,20.0,100,65.0,72.0,56,64.0,100.0,79.0,92.0,72.0,58.0,63.0,58.0,42.0,60.0,16,55.0,69.0,35.0,100.0,28.0,,39.0,64,34.0,100.0,40.0,65.0,70.0,59.0,69.0,54.0,61.0,65.0,27.0,62.0,47.0,72,23.0,56.0,,58.0,61.0,49.0,77.0,17.0,32.0,35.0,60.0,53,56.0,43.0,31,33.0,7.0,57.0,55.0,46.0,36.0,53.0,36.0,43.0,36.0,47.0,50.0,43.0,71.0,65.0,46,34.0,56.0,53.0,56.0,54.0,70,100.0,59.0,63.0,,42.0,87.0,57.0,43.0,38.0,31.0,50.0,85.0,100.0,81.0,77.0,64.0,34.0,29.0,41.0,49.0,55.0,52.0,81.0,32.0,61.0,47.0,52.0,61.0,41.0,55.0,39,44.0,20.0,28.0,0.0,23.0,72.0,78.0,51,26.0,61,61.0,53.0,30.0,73.0,35,63.0,41.0,20.0,34.0,38.0,58.0,40.0,32.0,63,31.0,17.0,0.0,60.0,56.0,32.0,54.0,76.0,63.0,46.0,50.0,76.0,56.0,40.0,69.0,5.0,57.0,14,21,67.0,55.0,
39,2020-03-20,68,32.0,51.0,31.0,36.0,100.0,33,83.0,62.0,68.0,48.0,49.0,58.0,49.0,40.0,69.0,44.0,59.0,52.0,85.0,31.0,62.0,72.0,45.0,93.0,58.0,67.0,45.0,23.0,69,91.0,32.0,77.0,69.0,63.0,95,63.0,76.0,51,49.0,85.0,69.0,87.0,76.0,65.0,57.0,58.0,37.0,69.0,91,67.0,69.0,43.0,53.0,33.0,,37.0,70,41.0,50.0,37.0,63.0,79.0,57.0,83.0,53.0,73.0,68.0,16.0,54.0,41.0,53,27.0,100.0,,49.0,62.0,40.0,59.0,17.0,33.0,40.0,59.0,64,58.0,38.0,29,48.0,11.0,52.0,55.0,54.0,39.0,78.0,22.0,58.0,40.0,49.0,27.0,49.0,66.0,56.0,70,67.0,54.0,73.0,67.0,50.0,66,83.0,57.0,58.0,,38.0,80.0,56.0,73.0,36.0,39.0,46.0,84.0,73.0,71.0,79.0,86.0,33.0,30.0,47.0,46.0,65.0,68.0,88.0,30.0,62.0,42.0,57.0,62.0,40.0,45.0,61,28.0,23.0,40.0,0.0,29.0,67.0,84.0,59,33.0,54,59.0,57.0,26.0,65.0,22,62.0,42.0,28.0,49.0,37.0,59.0,44.0,27.0,30,34.0,17.0,0.0,69.0,55.0,28.0,58.0,76.0,58.0,57.0,51.0,73.0,62.0,56.0,64.0,5.0,55.0,48,10,57.0,65.0,
40,2020-03-21,86,36.0,60.0,33.0,58.0,98.0,50,99.0,65.0,74.0,49.0,50.0,63.0,62.0,43.0,81.0,44.0,64.0,62.0,82.0,53.0,63.0,100.0,55.0,98.0,52.0,78.0,61.0,29.0,81,96.0,27.0,69.0,68.0,98.0,68,69.0,98.0,42,40.0,98.0,67.0,73.0,100.0,68.0,64.0,58.0,36.0,83.0,35,61.0,76.0,53.0,59.0,10.0,,39.0,40,50.0,60.0,45.0,63.0,100.0,70.0,75.0,55.0,70.0,85.0,26.0,63.0,29.0,41,19.0,60.0,,50.0,77.0,47.0,69.0,18.0,53.0,40.0,68.0,71,60.0,48.0,31,50.0,9.0,54.0,60.0,52.0,49.0,76.0,15.0,55.0,57.0,79.0,43.0,50.0,94.0,69.0,96,57.0,58.0,51.0,56.0,56.0,78,83.0,54.0,73.0,,49.0,69.0,56.0,92.0,45.0,47.0,52.0,93.0,48.0,52.0,70.0,90.0,38.0,38.0,60.0,59.0,64.0,76.0,67.0,33.0,66.0,45.0,67.0,65.0,40.0,54.0,47,63.0,15.0,26.0,0.0,36.0,86.0,82.0,58,38.0,71,68.0,66.0,29.0,67.0,64,67.0,49.0,39.0,53.0,38.0,57.0,62.0,27.0,28,25.0,16.0,0.0,80.0,77.0,29.0,56.0,72.0,59.0,57.0,62.0,71.0,66.0,51.0,76.0,5.0,30.0,33,50,54.0,68.0,
41,2020-03-22,73,51.0,52.0,35.0,47.0,89.0,53,98.0,76.0,100.0,48.0,73.0,75.0,63.0,46.0,100.0,43.0,62.0,69.0,70.0,40.0,61.0,71.0,100.0,100.0,51.0,79.0,44.0,41.0,27,73.0,47.0,80.0,72.0,49.0,50,64.0,89.0,33,52.0,96.0,63.0,86.0,78.0,79.0,71.0,66.0,39.0,84.0,100,58.0,80.0,47.0,55.0,17.0,,62.0,78,55.0,52.0,48.0,62.0,83.0,66.0,88.0,100.0,72.0,84.0,55.0,61.0,28.0,46,38.0,68.0,,47.0,69.0,57.0,74.0,19.0,53.0,48.0,65.0,59,59.0,53.0,28,38.0,9.0,80.0,67.0,47.0,46.0,41.0,20.0,64.0,51.0,68.0,37.0,36.0,81.0,65.0,100,75.0,61.0,55.0,76.0,58.0,50,78.0,53.0,58.0,,52.0,73.0,56.0,100.0,50.0,47.0,54.0,100.0,55.0,83.0,76.0,100.0,44.0,39.0,69.0,56.0,89.0,62.0,56.0,37.0,59.0,48.0,67.0,60.0,43.0,72.0,40,51.0,20.0,40.0,0.0,37.0,88.0,83.0,74,36.0,66,62.0,54.0,29.0,78.0,52,66.0,52.0,35.0,46.0,44.0,59.0,76.0,27.0,26,30.0,18.0,0.0,64.0,74.0,29.0,56.0,77.0,100.0,48.0,59.0,81.0,64.0,52.0,70.0,5.0,50.0,14,38,67.0,84.0,
42,2020-03-23,84,48.0,54.0,28.0,42.0,80.0,39,81.0,69.0,84.0,39.0,76.0,61.0,61.0,49.0,65.0,47.0,51.0,78.0,100.0,26.0,59.0,57.0,91.0,81.0,68.0,56.0,55.0,56.0,86,50.0,47.0,66.0,66.0,44.0,64,51.0,77.0,37,55.0,95.0,61.0,77.0,51.0,79.0,67.0,46.0,32.0,77.0,88,55.0,60.0,39.0,47.0,41.0,,35.0,55,55.0,53.0,42.0,53.0,67.0,100.0,86.0,43.0,64.0,66.0,44.0,49.0,38.0,84,31.0,62.0,,48.0,53.0,33.0,79.0,18.0,56.0,45.0,62.0,51,48.0,50.0,38,46.0,10.0,78.0,59.0,47.0,48.0,53.0,37.0,46.0,42.0,81.0,39.0,31.0,78.0,55.0,64,84.0,53.0,44.0,86.0,45.0,60,71.0,48.0,50.0,,44.0,60.0,56.0,98.0,68.0,59.0,47.0,88.0,44.0,64.0,99.0,65.0,32.0,43.0,71.0,54.0,100.0,54.0,49.0,38.0,57.0,34.0,69.0,55.0,40.0,36.0,26,49.0,22.0,25.0,0.0,39.0,78.0,69.0,73,43.0,60,47.0,47.0,21.0,84.0,51,52.0,44.0,30.0,40.0,35.0,49.0,37.0,28.0,28,31.0,15.0,0.0,65.0,53.0,29.0,49.0,70.0,78.0,49.0,68.0,79.0,46.0,64.0,66.0,5.0,52.0,15,46,56.0,100.0,
43,2020-03-24,63,68.0,42.0,22.0,46.0,64.0,46,72.0,74.0,80.0,35.0,79.0,55.0,68.0,48.0,68.0,35.0,47.0,75.0,80.0,46.0,53.0,58.0,76.0,70.0,73.0,60.0,53.0,84.0,44,40.0,40.0,72.0,60.0,44.0,56,48.0,70.0,52,43.0,73.0,54.0,74.0,55.0,67.0,59.0,42.0,31.0,76.0,62,54.0,56.0,34.0,46.0,32.0,,48.0,65,58.0,47.0,37.0,50.0,70.0,63.0,67.0,37.0,74.0,59.0,89.0,43.0,38.0,81,36.0,66.0,,41.0,56.0,42.0,79.0,16.0,56.0,45.0,62.0,58,47.0,46.0,35,45.0,11.0,70.0,57.0,50.0,53.0,56.0,36.0,38.0,39.0,70.0,38.0,27.0,71.0,53.0,69,51.0,54.0,64.0,82.0,40.0,71,61.0,52.0,50.0,,45.0,57.0,51.0,61.0,85.0,57.0,38.0,73.0,44.0,100.0,98.0,53.0,30.0,47.0,65.0,45.0,64.0,60.0,53.0,37.0,57.0,40.0,64.0,57.0,41.0,77.0,15,49.0,22.0,26.0,0.0,38.0,54.0,56.0,51,42.0,62,44.0,40.0,37.0,73.0,73,53.0,43.0,45.0,27.0,35.0,44.0,64.0,31.0,19,24.0,15.0,0.0,51.0,47.0,25.0,45.0,64.0,83.0,52.0,65.0,67.0,35.0,64.0,64.0,5.0,41.0,35,16,57.0,99.0,
44,2020-03-25,48,66.0,51.0,24.0,38.0,59.0,78,64.0,78.0,77.0,36.0,74.0,48.0,67.0,62.0,70.0,45.0,46.0,68.0,85.0,44.0,53.0,65.0,71.0,60.0,61.0,61.0,45.0,67.0,73,64.0,47.0,71.0,59.0,47.0,39,46.0,68.0,100,47.0,69.0,53.0,80.0,55.0,64.0,62.0,44.0,28.0,100.0,86,48.0,49.0,44.0,42.0,57.0,,42.0,60,61.0,52.0,41.0,47.0,55.0,84.0,80.0,35.0,96.0,72.0,37.0,38.0,49.0,100,46.0,41.0,,39.0,55.0,30.0,91.0,18.0,60.0,49.0,60.0,53,43.0,46.0,39,39.0,8.0,69.0,57.0,30.0,50.0,61.0,36.0,41.0,44.0,75.0,48.0,30.0,72.0,44.0,48,60.0,58.0,52.0,100.0,44.0,61,59.0,47.0,49.0,,53.0,59.0,48.0,77.0,75.0,76.0,36.0,76.0,30.0,95.0,100.0,65.0,30.0,54.0,72.0,41.0,61.0,59.0,47.0,40.0,55.0,35.0,70.0,54.0,42.0,72.0,100,63.0,38.0,36.0,0.0,47.0,49.0,70.0,53,45.0,77,43.0,53.0,34.0,84.0,32,54.0,47.0,20.0,51.0,34.0,42.0,67.0,28.0,18,24.0,13.0,0.0,51.0,73.0,29.0,45.0,59.0,79.0,51.0,74.0,72.0,41.0,49.0,60.0,5.0,58.0,35,53,80.0,96.0,
45,2020-03-26,57,74.0,40.0,20.0,41.0,61.0,50,64.0,76.0,73.0,30.0,81.0,57.0,72.0,67.0,63.0,43.0,44.0,45.0,57.0,38.0,51.0,80.0,93.0,55.0,71.0,54.0,57.0,70.0,42,65.0,43.0,51.0,57.0,58.0,43,43.0,69.0,20,42.0,65.0,55.0,78.0,57.0,55.0,59.0,47.0,29.0,49.0,55,48.0,45.0,42.0,45.0,31.0,,49.0,86,67.0,50.0,37.0,43.0,50.0,53.0,68.0,32.0,100.0,65.0,13.0,33.0,61.0,62,32.0,53.0,,48.0,52.0,25.0,93.0,20.0,58.0,51.0,61.0,51,44.0,51.0,47,43.0,12.0,72.0,57.0,38.0,55.0,84.0,24.0,46.0,44.0,58.0,39.0,21.0,67.0,47.0,49,68.0,60.0,56.0,81.0,43.0,76,65.0,45.0,52.0,,43.0,57.0,47.0,55.0,85.0,69.0,32.0,70.0,30.0,91.0,92.0,59.0,28.0,51.0,71.0,39.0,65.0,45.0,45.0,43.0,54.0,32.0,70.0,51.0,60.0,76.0,80,47.0,0.0,25.0,0.0,46.0,53.0,73.0,30,44.0,73,47.0,43.0,43.0,100.0,52,49.0,43.0,45.0,25.0,32.0,38.0,50.0,32.0,42,34.0,12.0,0.0,43.0,63.0,28.0,46.0,61.0,76.0,53.0,69.0,64.0,33.0,58.0,55.0,5.0,70.0,30,59,88.0,82.0,
